threshold,precision,recall,f1
0.6377466320991516,0.016031621753061977,0.8325273150635859,0.03145747991759862
0.6377490758895874,0.0160316770486262,0.8325273150635859,0.03145758636944924
0.6377610564231873,0.01603173234457187,0.8325273150635859,0.031457692822020315
0.6377637982368469,0.016031787640898996,0.8325273150635859,0.031457799275311886
0.6377707123756409,0.016031842937607572,0.8325273150635859,0.03145790572932392
0.6377751231193542,0.016031898234697608,0.8325273150635859,0.03145801218405645
0.6377946734428406,0.01603195353216911,0.8325273150635859,0.03145811863950948
0.6378109455108643,0.016032008830022076,0.8325273150635859,0.03145822509568301
0.6378113031387329,0.01603206412825651,0.8325273150635859,0.031458331552577046
0.6378126740455627,0.016032285325009055,0.8325273150635859,0.03145875738735847
0.6378350853919983,0.016032340625150906,0.8325273150635859,0.031458863847855165
0.6378600001335144,0.016032395925674254,0.8325273150635859,0.03145897030907242
0.6378635168075562,0.0160324512265791,0.8325273150635859,0.031459076771010244
0.6378663182258606,0.016032506527865448,0.8325273150635859,0.031459183233668635
0.637883186340332,0.01603267243401355,0.8325273150635859,0.0314595026259673
0.6378849148750305,0.016032783040019868,0.8325273150635859,0.03145971555776938
0.637893557548523,0.016032838343595316,0.8325273150635859,0.03145982202475134
0.637908399105072,0.016032893647552292,0.8325273150635859,0.031459928492453916
0.6379428505897522,0.016032948951890804,0.8325273150635859,0.03146003496087712
0.6379601359367371,0.016033114867195584,0.8325273150635859,0.03146035437047058
0.6379740834236145,0.01603350201626117,0.8325273150635859,0.031461099684745315
0.6379754543304443,0.016033557324796822,0.8325273150635859,0.03146120616109592
0.6379895806312561,0.016033612633714053,0.8325273150635859,0.03146131263816723
0.6379920840263367,0.016033667943012867,0.8325273150635859,0.03146141911595926
0.6379924416542053,0.016033889184024066,0.8325273150635859,0.03146184503433477
0.6379973888397217,0.016031932767311,0.832348199892531,0.03145795076681735
0.6379998326301575,0.016031988076920422,0.832348199892531,0.03145805724476311
0.6380057334899902,0.016032043386911478,0.832348199892531,0.03145816372342969
0.6380167603492737,0.01603209869728417,0.832348199892531,0.03145827020281707
0.6380470991134644,0.016032154008038504,0.832348199892531,0.03145837668292529
0.6380496621131897,0.01603231994259139,0.832348199892531,0.03145869612757494
0.6380521655082703,0.016032596507812743,0.832348199892531,0.03145922854974152
0.6380534172058105,0.016032651822002027,0.832348199892531,0.03145933503633748
0.6380606293678284,0.016032707136572996,0.832348199892531,0.03145944152365433
0.6380668878555298,0.01603276245152565,0.832348199892531,0.031459548011692096
0.6380738019943237,0.01603281776685999,0.832348199892531,0.03145965450045076
0.6380769610404968,0.016032873082576025,0.832348199892531,0.03145976098993035
0.6380792856216431,0.01603309434925717,0.832348199892531,0.03146018695505804
0.6380839943885803,0.016033204984888007,0.832348199892531,0.031460399941947596
0.6380974054336548,0.016033260303276002,0.832348199892531,0.03146050643647382
0.638102114200592,0.016033315622045723,0.832348199892531,0.03146061293172103
0.6381097435951233,0.016033426260730354,0.832348199892531,0.0314608259243784
0.6381381750106812,0.016033481580645274,0.832348199892531,0.03146093242178858
0.6381423473358154,0.016033536900941933,0.832348199892531,0.031461038919919776
0.6381489634513855,0.016030584395195654,0.8321690847214759,0.031455227046520436
0.638151228427887,0.016030639707404596,0.8321690847214759,0.03145533352894294
0.6381619572639465,0.01603069501999524,0.8321690847214759,0.03145544001208637
0.6381737589836121,0.016027299891656143,0.8319899695504209,0.03144877603816624
0.6381881237030029,0.016027355193104616,0.8319899695504209,0.03144888249983193
0.6381991505622864,0.016027410494934717,0.8319899695504209,0.03144898896221842
0.6382064819335938,0.016027465797146454,0.8319899695504209,0.031449095425325715
0.6382222771644592,0.016027521099739834,0.8319899695504209,0.03144920188915383
0.6382397413253784,0.016027576402714853,0.8319899695504209,0.03144930835370276
0.6382465958595276,0.01602763170607152,0.8319899695504209,0.03144941481897252
0.6382476687431335,0.016027742313929817,0.8319899695504209,0.031449627751674564
0.6382496953010559,0.01602434706996677,0.831810854379366,0.03144296355504011
0.6382851004600525,0.01602095180257274,0.8316317392083109,0.03143629931328448
0.6382953524589539,0.01602106236585854,0.8316317392083109,0.031436512160068354
0.638295590877533,0.016021117648073704,0.8316317392083109,0.03143661858454114
0.6383045315742493,0.016021172930670385,0.8316317392083109,0.031436725009734504
0.6383052468299866,0.016021283497008303,0.8316317392083109,0.031436937862282986
0.6383398771286011,0.016021338780749548,0.8316317392083109,0.031437044289638116
0.638340950012207,0.016021449349376635,0.8316317392083109,0.03143725714651021
0.6383556723594666,0.016021504634262485,0.8316317392083109,0.031437363576027194
0.6383563876152039,0.016021559919529877,0.8316317392083109,0.03143747000626479
0.6383686661720276,0.016021615205178814,0.8316317392083109,0.03143757643722303
0.6383914351463318,0.016021670491209304,0.8316317392083109,0.03143768286890191
0.638392984867096,0.016021725777621346,0.8316317392083109,0.03143778930130144
0.6383956074714661,0.016021781064414944,0.8316317392083109,0.03143789573442163
0.6383988261222839,0.016021836351590105,0.8316317392083109,0.03143800216826248
0.6384056210517883,0.016021891639146833,0.8316317392083109,0.031438108602824005
0.6384071707725525,0.01602194692708513,0.8316317392083109,0.031438215038106204
0.6384099125862122,0.016022002215405,0.8316317392083109,0.03143832147410909
0.6384186744689941,0.01602211279318948,0.8316317392083109,0.03143853434827697
0.6384268999099731,0.016022168082654095,0.8316317392083109,0.03143864078644195
0.6384305953979492,0.016022555119591136,0.8316317392083109,0.03143938587377734
0.6384329199790955,0.01602261041210858,0.8316317392083109,0.03143949231770826
0.6384449005126953,0.016022720998288335,0.8316317392083109,0.03143970520773244
0.6384512186050415,0.01602277629195065,0.8316317392083109,0.0314398116538257
